id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,simplifiedName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,OG_geodeticDatum,geodeticDatum_translated_to.WGS83,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey.dbpk,collID,recordID,references
3317219,UCJEPS,VASC,,PreservedSpecimen,51349b5a-7dec-4f02-8ba8-6c9d4962273d,JEPS53816,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,,NA,Willis L. Jepson,,1242,5/17/01,,1901,5,17,137,NA,May 17 1901,,roadside near farm,,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Riverside,,"San Jacinto Valley, near farm, from Riverside to Santa Rosa Peak and Palomar San Jacinto Valley",,0,NA,33.800006,-117.000017,NAD27,yes,10000,,,,RSA:2009,,,NA,NA,NA,NA,NA,,,,,11/3/21 16:23,JEPS53816,46,04253409-d5cf-44fa-a37d-53b7e7b3ba5f,https://cch2.org/portal/collections/individual/index.php?occid=3317219
3382838,UCJEPS,VASC,,PreservedSpecimen,d41ae49e-ebb8-478f-ae7a-39d61d762507,UC56903,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,Ernest Braunton,,357,5/10/02,,1902,5,10,130,NA,May 10 1902,,,,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Los Angeles,,Rivera,,0,NA,33.9832,-118.09443,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,,11/4/21 8:33,UC56903,46,8b211f22-f6f2-43c5-8ad0-bab83eea3009,https://cch2.org/portal/collections/individual/index.php?occid=3382838
2440540,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74278,74278,urn:catalog:CAS:DS:95621,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,NA,"Braunton, Ernest",,357,5/10/02,,1902,5,10,130,NA,10-May-02,,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Los Angeles,,Rivera.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/13/11 16:56,urn:catalog:CAS:BOT-BC:74278,1,1741aebf-cc06-4a74-a62b-04baefc0e72d,https://cch2.org/portal/collections/individual/index.php?occid=2440540
3212192,UCJEPS,VASC,,PreservedSpecimen,83b58a19-8c30-4fad-8092-998792e117bf,UC56738,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,H. M. Hall,,2989,4/1/02,,1902,4,1,91,120,2-Apr,"county supplied by Wetherwax; Date as ""April 1902",in the Upper Sonoran Zone,,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Riverside,,vicinity of Riverside; Southern California,,0,NA,33.750022,-117.300864,NAD27,yes,10000,,,,RSA:2009,,,457,NA,NA,NA,NA,1500 ft,,,,11/4/21 8:32,UC56738,46,06f68f35-a5a0-4bdb-929e-e44b96915801,https://cch2.org/portal/collections/individual/index.php?occid=3212192
3245328,UCJEPS,VASC,,PreservedSpecimen,2af3a8cc-9ed0-4c4f-ba6e-a20cf8a005b1,UC117496,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,T. S. Brandegee,,,6/1/02,,1902,6,1,152,181,2-Jun,"Date as ""June 1902",,,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,Mission Valley,,0,NA,32.77479,-117.132,WGS84,,6437,,,,SD:2009,,,NA,NA,NA,NA,NA,,,,,11/4/21 8:28,UC117496,46,c19ce7cb-0b34-4b1f-b7b9-f7f56ed56c09,https://cch2.org/portal/collections/individual/index.php?occid=3245328
3542265,UCJEPS,VASC,,PreservedSpecimen,5707f5a2-fcb3-471a-9059-08fa407f703a,UC66740,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,N. K. Berg,,,3/8/04,,1904,3,8,68,NA,Mar 8 1904,,,,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Los Angeles,,Redondo,,0,NA,33.853562,-118.383203,NAD27,yes,4461,,,,Terrain Navigator Pro USGS 1:24000,,,NA,NA,NA,NA,NA,,,,,11/4/21 8:40,UC66740,46,1e698734-c983-4794-acf2-4e747b75b15b,https://cch2.org/portal/collections/individual/index.php?occid=3542265
3400958,UCJEPS,VASC,,PreservedSpecimen,1e725a56-c28b-43b2-bd8d-39d7d65e39ed,UC69195,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,H. M. Hall,,6250,6/1/05,,1905,6,1,152,181,"June, 1905","Date as ""June, 1905""; ""Teratological",,,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Los Angeles,,Wiseburn near Los Angeles; Wiseburn,,0,NA,33.92408,-118.37802,WGS84,,2400,,Rancho Santa Ana (no. 6),,CalTopo 1895-1915,,georef from old CCH cumulative file; (copied from DS143868),NA,NA,NA,NA,NA,,,,preprocessed,5/31/12 21:02,UC69195,46,8cb23cf9-8a53-4765-b9e6-d3903f7c5f82,https://cch2.org/portal/collections/individual/index.php?occid=3400958
3290499,UCJEPS,VASC,,PreservedSpecimen,db717786-8090-4b20-a071-64c7ff6a7c13,JEPS53817,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,Alice King,,,3/1/08,,1908,3,1,61,91,"March, 1908","Date as ""March, 1908""",,,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Los Angeles,,Santa Ana,,0,NA,33.74932,-117.87007,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,,11/3/21 16:30,JEPS53817,46,36efc1d6-3eac-45dc-ad95-802eaf7c8da7,https://cch2.org/portal/collections/individual/index.php?occid=3290499
469011,SD,,,PreservedSpecimen,FEECD082-09D8-4DE2-82DC-76C7A4442875,SD00062802,SD113142,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,Darley F. Howe,,41,4/1/15,,1915,4,1,91,NA,4/1/15,,,,,NA,NA,NA,NA,NA,,,NA,NA,,FFL,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Los Angeles,,Claremont,,0,NA,34.11293,-117.71584,WGS84,,3500,,LAH,,Google Earth,,Larger Claremont area,NA,NA,NA,NA,NA,unknownft.,,,,9/4/24 12:55,SD113142,43,7dd0ad72-b3a7-4e40-b9d0-cbbb1da20d05,https://cch2.org/portal/collections/individual/index.php?occid=469011
2336537,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74243,74243,urn:catalog:CAS:BOT:77365,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,NA,"Eastwood, Alice",,5022,4/17/16,,1916,4,17,108,NA,"Apr. 17, 1916",,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Ventura,,Ventura. Along Beach.,,0,NA,34.27006,-119.2944,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/13/11 14:54,urn:catalog:CAS:BOT-BC:74243,1,afb8b5aa-a757-4ad9-89e1-52ec496d56bd,https://cch2.org/portal/collections/individual/index.php?occid=2336537
2367740,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74231,74231,urn:catalog:CAS:BOT:77385,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,NA,"Carlson, John I.",,s.n.,4/10/18,,1918,4,10,100,NA,10-Apr-18,,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Diego,,El Granito Springs.,,0,NA,32.77721,-116.95947,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/13/11 13:04,urn:catalog:CAS:BOT-BC:74231,1,9d0aca5d-9037-40db-9101-837a0c462e2a,https://cch2.org/portal/collections/individual/index.php?occid=2367740
468984,SD,,,PreservedSpecimen,65E3799B-9336-4471-B12A-5948ED4A5396,SD00062713,SD21952,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,Catharine M. Wood,,s.n.,3/19/27,,1927,3,19,78,NA,3/19/27,,,,,NA,NA,NA,NA,NA,,,NA,NA,,FFL,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,El Cajon,,0,NA,32.79489,-116.96238,WGS84,,NA,,n/a,,Coordinates from label,,Too Vague,NA,NA,NA,NA,NA,unknownft.,,,,9/4/24 12:55,SD21952,43,463fafb6-2973-4cc3-a0e7-233a3cf4abcd,https://cch2.org/portal/collections/individual/index.php?occid=468984
375698,SDSU,,,PreservedSpecimen,a7ed7764-9640-41b3-be61-b32f2b7e4464,SDSU01221,01221,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,"Bastlin, Julia R.",,868,4/20/27,,1927,4,20,110,NA,4/20/27,,Waste places. San Diego vacant lot.,,Wild Radish.?,NA,NA,NA,NA,NA,,,NA,NA,,,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,,No Locality No Locality information,0,NA,32.74307,-117.13442,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,preprocessed,4/12/23 0:18,,6,a7ed7764-9640-41b3-be61-b32f2b7e4464,https://cch2.org/portal/collections/individual/index.php?occid=375698
3499442,UCJEPS,VASC,,PreservedSpecimen,1db83aaf-fdc3-459b-9fbe-715013386653,JEPS53815,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,Carl V. Meyer,,122,5/1/27,,1927,5,1,121,151,27-May,"Date given: ""May 1927""",cultivated fields,,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,Escondido,,0,NA,33.12177,-117.06739,WGS84,,4827,,San Diego NHM A,,SD_georef (mak) (copied from UC1199823),,2006-2015 archive backup file; Wed Feb 27 11:23:34 2013,NA,NA,NA,NA,NA,,,,preprocessed,5/30/12 8:17,JEPS53815,46,ddbeaf25-4272-4a4d-976e-f1ab9f39408b,https://cch2.org/portal/collections/individual/index.php?occid=3499442
83203,SBBG,,,PreservedSpecimen,656a4b77-8cf7-43ee-8529-51add58ed2cb,SBBG213838,SBBG_old: 72198,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,M. N. Ackley,,132,1928-04-00,,1928,4,0,NA,NA,1928-4,,waste ground,,fls purple,NA,NA,NA,NA,NA,,,NA,NA,,Flowers Present; Fruit Present,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Los Angeles,,Eagle Rock,,0,NA,34.146,-118.211,NAD83,,1500,,,,MyTopo,,,NA,NA,NA,NA,NA,,,,,9/25/18 1:01,,16,e414c571-5348-42da-a531-07c0019aaa66,https://cch2.org/portal/collections/individual/index.php?occid=83203
1368057,DAV,Vascular Plants,,PreservedSpecimen,UCD115237,DAV310399,Accession #: DAV98672,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,R. S. Woglum,,s.n.,5/3/30,,1930,5,3,123,NA,3-May-30,Los Angeles State and County Herbarium #3258. | Access Database Number (Deprecated): UCD115237,,,'Wild Radish.',NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,"San Diego County: Rancho Santa Fe, in west-central park of county.",,0,NA,33.02028,-117.20278,WGS84,,3218,,San Diego NHM E,,SD: 2007-2009 CCH GBIF georeferencing grant (copied from SD72214),,Date Georeferenced: Mon May 15 08:34:28 2017,NA,NA,NA,NA,NA,,,,tcbarry,5/18/23 12:51,UCD115237,39,661090f7-69fc-40a9-9a9e-8f2e91a1b0ce,https://cch2.org/portal/collections/individual/index.php?occid=1368057
469005,SD,,,PreservedSpecimen,91F19B9F-21E7-4CAC-BF45-32E55EBCED98,SD00062739,SD72214,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,R. S. Woglum,,s.n.,5/3/30,,1930,5,3,123,NA,5/3/30,,,,,NA,NA,NA,NA,NA,,,NA,NA,,FFL,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,Rancho Santa Fe,,0,NA,33.02028,-117.20278,WGS84,,3218,,mak,,TOPO! v3.4.2,,,NA,NA,NA,NA,NA,unknownft.,,,,9/4/24 12:55,SD72214,43,f3d2dc74-a5bd-4c24-b9f1-7a53055874bf,https://cch2.org/portal/collections/individual/index.php?occid=469005
468988,SD,,,PreservedSpecimen,2423BB59-AE98-4BBF-B049-ECCB6EB813B5,SD00062800,SD31165,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,Edith A. Purer,,156,2/21/31,,1931,2,21,52,NA,2/21/31,,Fields,,,NA,NA,NA,NA,NA,,,NA,NA,,FFL,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Los Angeles,,Palos Verdes,,0,NA,33.75995,-118.36373,WGS84,,6500,,LAH,,Google Earth,,Palos Verdes Peninsula,NA,NA,NA,NA,NA,unknownft.,,,,9/4/24 12:55,SD31165,43,0e26c506-3560-4fb8-a824-2d04f276d147,https://cch2.org/portal/collections/individual/index.php?occid=468988
468996,SD,,,PreservedSpecimen,7AE5E2EA-3C50-4220-8F47-699CCA658488,SD00062799,SD39747,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,Edith A. Purer,,2007,4/8/31,,1931,4,8,98,NA,4/8/31,,Established dunes.,,,NA,NA,NA,NA,NA,,,NA,NA,,FFL,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Los Angeles,,El Segundo,,0,NA,33.92241,-118.42313,WGS84,,3000,,LAH,,Google Earth,,Larger El Segundo area. Original info very vague.,NA,NA,NA,NA,NA,unknownft.,,,,9/4/24 12:55,SD39747,43,73134ffd-9022-4a7a-af4e-bab98c62010d,https://cch2.org/portal/collections/individual/index.php?occid=468996
3358215,UCJEPS,VASC,,PreservedSpecimen,e78beafd-5cf4-4f8d-9ea3-57e3ff73c450,UC519997,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,Louis C. Wheeler,,433,1/8/32,,1932,1,8,8,NA,Jan 8 1932,,light soil in Citrus grove,,fls yellow,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Los Angeles,,2 mi sw of Glendora,,0,NA,34.11558,-117.88912,,,NA,,,,,,,198,NA,NA,NA,NA,650 ft,,,,11/4/21 8:39,UC519997,46,63846926-ac81-45d0-ae3f-b1ab0b77f24a,https://cch2.org/portal/collections/individual/index.php?occid=3358215
3272683,UCJEPS,VASC,,PreservedSpecimen,e606d525-a82a-4b38-998d-36e5cb4b1444,UC520022,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,,NA,Joseph A. Ewan,,7428,4/30/32,,1932,4,30,121,NA,Apr 30 1932,,on grassy hillside above creek; Upper Sonoran Zone,,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Los Angeles,,above Balllona Creek (Baldwin Hills); Baldwin Hills,,0,NA,34.02075,-118.38136,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,,11/3/21 16:34,UC520022,46,6fa3137f-8e62-4595-b0c8-d8250ec38682,https://cch2.org/portal/collections/individual/index.php?occid=3272683
2449627,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74280,74280,urn:catalog:CAS:DS:691245,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,NA,"Wheeler, Louis C.",,433,1/8/32,,1932,1,8,8,NA,Jan. 8. 1932,Flowers yellow.,Light soil in Citrus grove.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Los Angeles,,2 miles southwest of Glendora.,,0,NA,34.11712,-117.86652,,,NA,,,,,,,198,NA,NA,NA,NA,650.0000000000 ft,,en,,5/13/11 16:58,urn:catalog:CAS:BOT-BC:74280,1,4e43563f-8a58-406a-9d12-80eeb80f7fb0,https://cch2.org/portal/collections/individual/index.php?occid=2449627
2440492,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74279,74279,urn:catalog:CAS:DS:691244,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,NA,"Wheeler, Louis C.",,513,3/25/32,,1932,3,25,85,NA,25-Mar-32,Flowers yellow.,Clay soil.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Los Angeles,,Pomona near Fairgrounds.,,0,NA,34.08832,-117.76815,,,NA,,,,,,,274,NA,NA,NA,NA,900.0000000000 ft,,en,,5/13/11 16:57,urn:catalog:CAS:BOT-BC:74279,1,a49c7906-4c53-4946-b55f-f55926bcaca1,https://cch2.org/portal/collections/individual/index.php?occid=2440492
468995,SD,,,PreservedSpecimen,5A4C85CC-0598-47F3-B440-445FAA33ADEF,SD00062714,SD39746,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,Edith A. Purer,,s.n.,3/15/32,,1932,3,15,75,NA,3/15/32,,,,,NA,NA,NA,NA,NA,,,NA,NA,,FFL,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,"Silver Strand,along roadside.",,0,NA,32.64633,-117.15096,WGS84,,4023,,mak,,"TOPO! v3.4.2, San Diego County Place Names A to Z by Fetzer",,,NA,NA,NA,NA,NA,unknownft.,,,,9/4/24 12:55,SD39746,43,00d0ea3d-b5c1-4fec-9396-a56ce895478c,https://cch2.org/portal/collections/individual/index.php?occid=468995
468990,SD,,,PreservedSpecimen,E2C5C974-4AD5-4B4B-8135-BD1C8E1D95B8,SD00062715,SD37952,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,,NA,Edith A. Purer,,5667,3/26/34,,1934,3,26,85,NA,3/26/34,,,,,NA,NA,NA,NA,NA,,,NA,NA,,FFL,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Diego,,Field near Jamul,,0,NA,32.71699,-116.87613,WGS84,,3218,,mak,,"TOPO! v3.4.2, GNIS",,,NA,NA,NA,NA,NA,unknownft.,,,,9/4/24 12:55,SD37952,43,c99be935-82f9-4f8c-b3cd-9dffe07b01c9,https://cch2.org/portal/collections/individual/index.php?occid=468990
